Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
South Africa,ZAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3260,3060,2870,3160,4040,5430,6120,6440,6490,6350,6730,7620,8220,7930,7230,6450,5880,5850,6250,6570,5930,6330
South Africa,ZAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.40430331,26.35666063,28.43116722,23.91527336,22.75751879,23.59976449,26.09824988,27.95896439,32.25467367,24.98274649,25.78341763,27.69814847,27.13914919,28.37928032,29.0006193,27.71363841,28.15608817,27.34007578,27.49703715,27.20212941,27.57591416,31.10359881
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.47,57.261,55.666,54.331,54.043,53.98,54.278,54.992,56.022,57.447,58.899,60.651,61.846,62.533,63.38,63.95,64.747,65.402,65.674,66.175,65.252,62.341
South Africa,ZAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,49,49.4,49.8,49.7,49.6,49.9,49.1,47.5,44,40,35.7,33.4,32,31.1,30.4,29.8,29.4,28.9,28.5,28.2,28.1,27.8
South Africa,ZAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71,73.2,75.1,76.3,77.5,79,78.7,74.5,67.9,60,51.6,45.5,41.7,39.8,38.6,37.8,37.2,36.6,36.1,35.6,35.3,34.7
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.3366189,7.12327909,6.67774487,7.04098177,6.938416,6.86216164,6.87650871,6.90510845,7.14832258,7.64941454,7.79358244,7.94434404,8.00428867,8.10322285,7.87136555,8.05304241,8.07959366,7.97711229,8.08820343,8.24418926,8.57258797,8.27309132
South Africa,ZAF,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.717,..,..,..,..,..,..,..,..,..,..,..,0.765,0.788,0.759,0.799,..,0.809
South Africa,ZAF,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,84.57745975,85.10100259,85.63310209,86.16214889,86.68225052,87.19257889,87.69378452,88.18590843,88.66925944,89.14285765,89.60755538,90.0631651,90.50997354,90.94738287,91.37614288,91.79609584,92.20731162,92.60968252,93.00329093,93.38824369,93.76479029,94.13269971
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,89,..,93,93,93,94,..,94,94,91.73724365,87,..,95,..,90
South Africa,ZAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,89.82797241,90.868927,93.32862091,95.13194275,96.86698914,97.62838745,99.72447205,103.162117,104.9981003,106.3328171,107.6484833,108.3919601,109.080719,108.8927383,109.0287933,111.6782532,107.6190033,104.8548813,101.9501114,101.2564926,99.73526001,98.11531067
South Africa,ZAF,"School enrollment, primary (% net)",SE.PRM.NENR,85.94651,86.85367,87.57863,89.12303,89.06283,88.64586,..,..,..,..,..,..,..,..,..,84.35479,..,87.01258,..,..,..,..
South Africa,ZAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,78.15585327,77.4757309,76.91227722,76.41249084,77.42974854,78.04675293,80.72299957,82.54554749,81.67637634,83.70587921,85.12679291,88.28778839,92.5222702,..,105.6735535,110.1689301,109.7740784,111.6274033,108.5205688,111.2068024,110.0174789,111.8019638
South Africa,ZAF,"School enrollment, secondary (% net)",SE.SEC.NENR,58.85436,59.68998,61.81554,63.53457,65.07833,66.15872,..,..,..,..,..,..,..,..,..,90.54401,..,71.92661,..,..,..,..
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.908810139,4.636179924,4.54569006,4.352099895,4.508979797,4.524499893,4.526519775,4.446670055,4.374249935,4.761189938,5.134970188,5.288980007,5.523230076,5.350719929,5.489779949,5.482850075,5.444240093,5.598670006,5.644010067,5.911580086,6.170670033,6.549029827
South Africa,ZAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.40429497,17.82857704,16.60584831,17.99821472,17.27433777,18.08443832,19.01977921,..,18.54537582,17.2351799,17.23495674,18.45666122,19.20282745,16.7507,16.35124969,18.88514328,16.12016106,18.88005066,20.29368973,18.69450378,18.64886284,18.92766571
South Africa,ZAF,"Population, total",SP.POP.TOTL,47159719,47566800,48019415,48500348,48991421,49490033,49998277,50528584,51114599,51728516,52344051,52995205,53782567,54678791,55594838,56723537,57259551,57635162,58613001,59587885,60562381,61502603
South Africa,ZAF,Urban population,SP.URB.TOTL,26829636,27288122,27802281,28346513,28901509,29464386,30037465,30628406,31258622,31909770,32567422,33252371,34029306,34881241,35754152,36772735,37413963,37952754,38892657,39838076,40791186,41727671
South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,44.9,..,..,..,..,54.2,..,..,51.3,..,51.3,..,..,..,50.5,..,..,..,..,..,..,..
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,22.714,22.605,22.547,22.629,22.538,22.461,22.324,22.287,22.407,23.523,24.683,24.639,24.727,24.561,24.89,25.149,26.536,27.035,26.906,28.468,29.217,34.007
South Africa,ZAF,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,42.396,42.453,42.606,43.012,43.112,43.209,43.204,43.399,43.888,46.71,50.064,48.984,50.549,50.482,50.648,49.447,52.631,52.625,52.938,56.628,58.588,64.652
South Sudan,SSD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,46.3,..,..,..,..,..,..,44.1,..,..,..,..,..
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,14586253383,12231264525,14602072411,14907308933,11931472169,18426469017,13962212847,11997800760,..,..,..,..,..,..
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,..,..,..,..,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,1654.211535,1323.220687,1498.27035,1448.98435,1109.260501,1650.189434,1242.734502,1080.147186,..,..,..,..,..,..
South Sudan,SSD,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,8550148980,11486155559,17413371593,11954212847,10522802564,..,..,..,..,..,..
South Sudan,SSD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,770,800,1080,1170,1050,..,..,..,..,..,..
South Sudan,SSD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,66.02706011,60.31431413,61.43448282,66.07612038,42.83205236,9.740757859,38.39161729,36.65134928,..,..,..,..,..,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.028,46.881,47.492,50.253,50.917,51.545,52.016,52.856,53.538,53.891,54.812,54.94,55.865,55.751,54.973,55.566,55.544,55.309,55.95,55.912,55.48,54.975
South Sudan,SSD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,109.2,104.4,99.8,95.4,91.1,87,83.1,79.5,76,72.8,69.7,66.9,65,64.1,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
South Sudan,SSD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,181.8,172.7,164,155.8,147.9,140.4,133.3,126.7,120.5,114.7,109.2,104.3,101,99.2,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9569149,10.05615997,9.03740788,9.44806385,5.86061621
South Sudan,SSD,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.04,0.033,0.043,..
South Sudan,SSD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,41.16322171,41.23719677,41.27469373,41.27738293,41.2475085,41.18681317,41.09732798,40.98150673,40.84165539,40.95092729,41.06566165
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,27,..,..,..,..,..,..,..,..,..,34.52275848,..,..,..
South Sudan,SSD,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,88.45105743,..,71.29449234,..,71.6985321,..,..,..,..,..,81.86143565
South Sudan,SSD,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,43.387,..,..,..,35.20717,..,..,..,..,..,..
South Sudan,SSD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,10.54831028,..,..,..,11.23095036,..,..,..,..,..,..
South Sudan,SSD,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,5.0784,..,..,..,5.48403,..,..,..,..,..,..
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.045330048,0.962890029,1.576749325,1.024500012,1.232460022,1.465559959,1.565392256,..,..,..,..,..
South Sudan,SSD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,3.950700045,..,3.228019953,4.131360054,3.32494998,..,..,..,..,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,6032267,6308391,6596806,6903127,7233041,7590143,7976526,8388788,8817647,9243556,9745953,10288109,10756240,11166275,11235073,11107561,10830102,10259154,10122977,10423384,10698467,10865780
South Sudan,SSD,Urban population,SP.URB.TOTL,995565,1049212,1105691,1166007,1231281,1302013,1378902,1461327,1547938,1636202,1740627,1855152,1959464,2056270,2092645,2093997,2067683,1984736,1985622,2074149,2160983,2229006
South Sudan,SSD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,33.2,..,..,..,..,..,..,33,..,..,..,..,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.325,12.286,12.234,12.232,12.256,12.266,12.267,12.262,12.298,12.463,12.503,12.635,12.896,12.727,12.602,12.485,12.955,13.111,12.952,12.709,14.319,14.029
South Sudan,SSD,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,18.372,18.409,18.442,18.548,18.669,18.759,18.841,18.916,19.04,19.319,19.442,19.672,20.029,19.817,19.631,19.447,19.976,20.01,19.679,19.331,21.984,20.942
Spain,ESP,Gini index,SI.POV.GINI,34.1,..,..,31.8,33.3,32.4,33.5,34.1,34.2,34.9,35.2,35.7,35.4,36.2,36.1,36.2,35.8,34.7,34.7,34.3,34.9,33.9
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,5.98103E+11,6.27799E+11,7.08938E+11,9.07963E+11,1.06983E+12,1.15467E+12,1.26185E+12,1.47675E+12,1.63612E+12,1.49659E+12,1.42799E+12,1.48757E+12,1.33099E+12,1.36219E+12,1.38024E+12,1.20616E+12,1.24302E+12,1.32175E+12,1.43164E+12,1.4035E+12,1.28978E+12,1.46124E+12
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.200641186,3.919088791,2.755456153,2.939289664,3.114531452,3.551225515,4.043435207,3.533500122,0.767165775,-3.768133072,0.094122317,-0.639920691,-2.865113673,-1.427322192,1.520485923,4.060866697,2.915156028,2.896042081,2.395411204,1.961178532,-10.94007066,6.683144185
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,14743.2671,15368.2338,17111.06851,21522.0171,24925.02678,26450.95301,28421.68653,32652.01559,35603.24833,32279.82085,30658.74223,31824.62191,28456.44382,29218.91052,29694.88749,25969.83831,26740.68518,28367.93926,30592.12648,29776.20115,27230.35999,30817.68286
Spain,ESP,GNI (current US$),NY.GNP.MKTP.CD,5.94084E+11,6.19141E+11,7.00729E+11,9.00044E+11,1.05909E+12,1.13779E+12,1.23709E+12,1.43783E+12,1.58656E+12,1.46292E+12,1.40138E+12,1.45458E+12,1.31416E+12,1.34653E+12,1.3668E+12,1.19589E+12,1.23661E+12,1.31374E+12,1.42375E+12,1.39679E+12,1.2814E+12,1.45688E+12
Spain,ESP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,15770,15530,15620,18070,22120,25890,27830,29730,32190,32520,31930,31030,29570,29240,29150,28460,27560,27120,29340,30370,27180,30110
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.58892257,27.87684854,26.56426727,25.61559171,25.38825825,24.94057893,25.18348697,25.92309713,25.54780876,22.98539595,25.82781334,29.38841011,31.29973628,32.75545702,33.21933993,33.29868496,33.57703298,34.90039521,34.87481399,34.67556293,30.48102485,33.75708433
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.96585366,79.36829268,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976,81.62682927,82.47560976,82.42682927,83.07804878,83.22926829,82.83170732,83.32926829,83.28292683,83.43170732,83.83170732,82.33170732,83.22926829
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.4,4.2,4.1,4.1,3.9,3.8,3.7,3.6,3.4,3.3,3.2,3,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6
Spain,ESP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.4,5.3,5.1,5,4.9,4.7,4.5,4.4,4.2,4,3.8,3.7,3.6,3.5,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.7992177,6.76895761,6.80052757,7.56327057,7.65842772,7.73191786,7.82905865,7.9186573,8.38225937,9.10764122,9.11891174,9.1679697,9.15415382,9.06397724,9.08488464,9.12207508,8.94727325,8.94491291,8.99686718,9.1456852,10.74565983,10.74003887
Spain,ESP,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.122,3.127,3.126,3.22,3.441,3.543,3.623,3.559,3.544,3.597,3.758,3.836,3.825,3.812,3.802,3.847,3.824,3.878,4.021,4.404,4.577,4.48
Spain,ESP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9999985,100,99.9999983,99.99999889,100,99.99999782,99.99999792,99.99999618,99.99999806,99.99999678,99.9999968,100,99.9861652,99.95664151,99.92693932,99.92672631,99.92650228,99.92628444,99.92605643,99.92583827,99.92560976,99.92538111
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,97,98,98,98,98,98,98,98,98,98,98,98,98,..,98,..,99,..
Spain,ESP,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.2245102,104.5630875,105.4508591,105.1583481,105.0009232,104.3578796,103.610878,103.0256805,102.4499817,102.0957184,101.2112274,100.8130417,100.4734421,103.1075821,102.5384674,102.1442337,102.1300964,102.5051193,102.6387177,103.185318,103.4104233,102.8991394
Spain,ESP,"School enrollment, primary (% net)",SE.PRM.NENR,99.81425,99.76442,99.82002,99.85653,99.73118,99.65855,99.71458,99.82284,99.82827,99.77222,99.71354,99.73417,99.69626,99.55937,99.47472,99.39278,98.78967,97.27171,..,..,..,..
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,113.4145737,115.3313293,115.2862701,114.4527893,115.0845032,117.5709305,117.2736664,117.4886932,117.2105865,117.3571167,122.6225128,126.1527863,127.7867126,126.7162704,125.3358002,124.85466,123.2698898,120.5559235,119.4301987,118.5247192,117.3677673,119.1149216
Spain,ESP,"School enrollment, secondary (% net)",SE.SEC.NENR,88.76119,90.33215,90.92089,91.28496,92.41558,93.27141,92.8639,92.07332,91.50683,91.07021,90.86856,89.39714,89.80611,90.5337,91.42704,92.77119,94.94198,96.87779,..,..,..,..
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.166049957,4.111269951,4.134570122,4.173429966,4.157859802,4.144320011,4.184820175,4.254049778,4.528059959,4.912000179,4.856080055,4.740829945,4.481130123,4.349619865,4.301509857,4.284570217,4.225440025,4.205520153,4.179490089,4.230219841,4.895400047,4.865069866
Spain,ESP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.52374935,10.48274708,10.56659412,10.59264565,10.62866497,10.40522575,10.43703461,10.38255215,10.35980511,10.17765427,9.938093185,9.69765377,8.558403015,8.975120544,9.173282623,9.414457321,9.660429955,9.75414753,9.572023392,9.576940536,9.022061348,9.200827599
Spain,ESP,"Population, total",SP.POP.TOTL,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46444832,46484062,46593236,46797754,47134837,47365655,47415794
Spain,ESP,Urban population,SP.URB.TOTL,30937864,31186430,31708814,32390830,33059302,33727737,34408810,35159317,35833174,36260460,36535850,36773882,36904876,36891840,36890017,36971015,37112875,37311863,37588424,37974181,38276186,38433346
Spain,ESP,Income share held by highest 10%,SI.DST.10TH.10,25.4,..,..,24,24.8,24.3,24.9,25.6,25.6,25.9,26,25.9,25.8,25.9,26,26.2,25.8,25.4,25.3,24.9,25,24.7
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.785,10.348,11.146,11.283,11.09,9.146,8.452,8.232,11.254,17.857,19.86,21.39,24.789,26.094,24.441,22.057,19.635,17.224,15.255,14.104,15.532,14.781
Spain,ESP,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,25.258,20.72,21.544,22.328,22.48,19.642,17.886,18.087,24.443,37.71,41.453,46.158,52.829,55.444,53.169,48.353,44.445,38.594,34.362,32.555,38.312,34.844
Sri Lanka,LKA,Gini index,SI.POV.GINI,..,..,40.2,..,..,..,39.7,..,..,36.1,..,..,38.7,..,..,..,39.3,..,..,37.7,..,..
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,16330814180,15749753805,16536535647,18881765437,20662525941,24405791045,28279802406,32350238760,40713826215,42066224093,58636161082,67753284044,70447216891,77000578167,82528535714,85140955389,88012282206,94376237797,94493871201,89014978344,84304298771,88609324902
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.000033158,-1.545408134,3.964675685,5.940269078,5.445061279,6.241748044,7.668291901,6.796826119,5.950088145,3.538912053,8.01596737,8.669483012,8.63218138,4.051746329,6.377978893,4.205955476,5.053624893,6.460681271,2.310084252,-0.220483886,-4.624515037,4.207476495
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,846.4608133,803.5440266,834.9360149,946.3822551,1028.620681,1207.219948,1389.506256,1578.634511,1973.584769,2026.6594,2808.367792,3224.957363,3327.776124,3740.615893,3971.919131,4060.131397,4149.761055,4401.05567,4360.584735,4082.694049,3846.174496,3999.337647
Sri Lanka,LKA,GNI (current US$),NY.GNP.MKTP.CD,16016130113,15467999434,16285197575,18710453792,20457644036,24106796020,27890790083,31997202613,39744303906,41580817113,58019026505,67101713796,69233385161,75248910875,80720442913,83118677958,85816595300,92061614516,92095811316,86545573252,82024773617,86619332546
Sri Lanka,LKA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,850,800,810,910,1030,1170,1320,1500,1740,1950,2360,2830,3340,3630,3810,3920,4020,4230,4360,4220,3880,4020
Sri Lanka,LKA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.01570089,37.33118848,34.9133302,34.65350283,35.33090273,32.33687299,30.12852709,29.11499969,24.8414871,21.32836624,..,..,..,..,..,19.89338382,19.82403604,20.22420004,21.44624861,21.82353289,15.45764245,16.92141901
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.355,70.787,71.117,71.373,67.091,72.118,71.969,72.049,71.729,69.187,73.215,73.38,73.906,74.239,74.651,74.927,75.331,75.403,75.748,76.008,76.393,76.399
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.4,13.8,13.4,13,17.6,12.1,11.5,10.8,10.3,13.6,9.6,9.3,8.9,8.4,8,7.5,7.1,6.8,6.5,6.2,6,5.7
Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.7,16.1,15.6,15.1,28.7,14.1,13.3,12.6,12,20.8,11.2,10.8,10.4,9.9,9.3,8.8,8.3,7.9,7.6,7.3,7,6.7
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.11,4.06,4.04,3.65,4.04,3.88,3.85,3.82,3.85,4.06,3.74,3.58,3.31,3.69,3.47,3.68,3.62,3.33,3.64,3.9,4.02,4.07
Sri Lanka,LKA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.424,0.443,..,..,0.538,0.518,0.517,0.549,0.615,0.671,0.71,0.723,0.747,0.781,0.819,0.845,0.876,0.911,0.988,1.137,1.212,1.192
Sri Lanka,LKA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,82.84719118,83.13201396,83.42086603,83.70986532,83.99888305,84.28778189,84.57683092,84.86576533,85.15484745,85.44394294,85.73292143,86.022042,86.31118264,86.60239813,86.89574122,87.19113279,87.48839096,87.78755272,88.0886564,88.39140851,88.69595431,89.00221413
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,91,..,..,..,..,91,..,91,..,91,..,..,..,..,..,92,92,92,92,92,92
Sri Lanka,LKA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,104.3644638,102.9921112,100.4747314,96.01554108,98.10224152,97.6338501,96.77477264,95.73592377,93.38205719,97.78184632,97.40403698,97.17951847,97.27498045,97.43375161,97.529105,97.53140438,97.64883842,97.27960308,97.27720773,97.47865615,96.87175547
Sri Lanka,LKA,"School enrollment, primary (% net)",SE.PRM.NENR,..,99.72458,99.92302,99.61839,96.84556,97.19208,96.53303,96.14996,95.40908,93.07299,94.73654,94.87746,95.23607,96.37795,97.26222,98.91893,98.90304,99.09921,99.10711,..,..,..
Sri Lanka,LKA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,93.78386688,95.26721954,95.16262054,95.49922372,93.83594007,94.79275949,94.20899047,94.26805817,96.13187574,..,..,91.01355597
Sri Lanka,LKA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,84.03138,85.2998,..,..,..,..,..,89.04229,91.03783,..,..,..
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,2.055900097,1.66178,1.742920041,1.453420043,1.564589977,1.858590007,2.109980106,3.229290009,2.593169928,1.987810016,..,1.557923913,1.506505847
Sri Lanka,LKA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,8.2707901,8.605660439,9.110159874,8.394029617,9.419949532,10.8239603,10.95026016,17.72875977,14.49975967,11.33090019,..,5.46859169,5.03881216
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,19293054,19600362,19805752,19951521,20087605,20216524,20352411,20492545,20629378,20756435,20879089,21009048,21169458,20585000,20778000,20970000,21209000,21444000,21670000,21803000,21919000,22156000
Sri Lanka,LKA,Urban population,SP.URB.TOTL,3546063,3599606,3634157,3657912,3679848,3700230,3722049,3744398,3766306,3786389,3805423,3825958,3851995,3746058,3785336,3828283,3883580,3942265,4003749,4052088,4101702,4178622
Sri Lanka,LKA,Income share held by highest 10%,SI.DST.10TH.10,..,..,32.7,..,..,..,32.3,..,..,29.6,..,..,31.9,..,..,..,32.6,..,..,30.8,..,..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.784,4.118,3.88,4.186,4.157,4.519,4.242,4.046,4.318,4.67,5.364,4.981
Sri Lanka,LKA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,23.791,24.994,28.537,27.587,28.302,27.7,22.121,21.467,18.731,21.155,18.684,16.758,16.795,17.939,18.781,19.232,20.07,17.391,20.496,20.425,25.449,25.371
St. Kitts and Nevis,KNA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,421695769.8,458643829,481077373.7,469869869.9,506900000,547203703.7,644414814.8,689285185.2,777692592.6,774274074.1,778718518.5,836092592.6,824585185.2,874548148.1,952111111.1,957222222.2,1006818519,1056977778,1076548148,1107855556,883922222.2,858622222.2
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.04280842,5.25344983,1.367715073,-3.93339486,3.996346661,9.732820703,3.1503812,0.600602327,11.31703583,-3.404740154,-0.054194207,1.616607304,-0.737636737,5.727280872,7.576966023,0.694135528,3.932703193,0.220941147,2.003525498,2.831267379,-15.35445176,0.479678357
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,9319.655451,10022.59192,10453.65871,10175.62954,10944.61837,11783.78672,13837.84953,14757.95798,16604.94486,16503.41193,16622.94579,17832.45729,17532.0559,18580.13019,20219.39542,20328.80035,21387.54155,22464.98996,22901.38164,23595.49232,18859.01904,18361.14497
St. Kitts and Nevis,KNA,GNI (current US$),NY.GNP.MKTP.CD,391558224.9,424024024,442976235.5,426068624.2,467998370.4,512065370.4,612075000,658340703.7,743554185.2,740372814.8,749534037,806446925.9,800808000,859948148.1,893511111.1,894222222.2,950218518.5,1011577778,1032848148,1091755556,860622222.2,827422222.2
St. Kitts and Nevis,KNA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,8890,9200,9190,9190,10390,11750,12650,13350,15980,15840,15970,16760,17010,18460,18850,18670,19640,20420,21930,23660,19330,18990
St. Kitts and Nevis,KNA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.781,70.2,70.452,70.768,71.303,71.362,71.288,71.367,71.374,71.393,71.27,71.538,71.669,71.457,70.966,70.763,71.74,71.84,71.467,71.572,71.627,71.682
St. Kitts and Nevis,KNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.1,19.2,18.3,17.6,16.9,16.4,16,15.7,15.6,15.5,15.5,15.6,15.7,15.8,15.8,15.7,15.5,15.2,14.8,14.5,14.1,13.7
St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.9,22.8,21.7,20.8,20,19.3,18.8,18.5,18.3,18.2,18.2,18.3,18.4,18.4,18.4,18.2,18,17.6,17.2,16.8,16.4,15.9
